behavior_id,user_id,merchant_id,merchant_area,merchant_avg_price,merchant_score,merchant_scene,behavior_type,behavior_time,amount,rating,review_content
B00934,U0080,M0247,涟源市,35,4.4,学生午餐,浏览,2025-12-01 11:25:15,,,
B00935,U0081,M0166,新化县,52,4.5,情侣约会,浏览,2025-12-03 23:51:15,,,
B00936,U0081,M0339,新化县,50,3.7,周末聚餐,下单,2025-11-05 14:05:15,51.53,,
B00937,U0081,M0465,新化县,50,4.3,朋友聚会,下单,2025-12-01 21:31:15,50.17,,
B00938,U0081,M0339,新化县,50,3.7,周末聚餐,收藏,2025-11-04 18:42:15,,,
B00939,U0081,M0475,新化县,20,3.7,工作日早餐,下单,2025-11-06 19:21:15,17.37,,
B00940,U0081,M0115,新化县,155,4.6,学生午餐,收藏,2026-01-27 11:16:15,,,
B00941,U0081,M0379,新化县,19,3.8,工作日早餐,下单,2025-12-22 22:59:15,18.23,,
B00942,U0081,M0494,新化县,30,4.2,商务宴请,下单,2025-11-11 13:49:15,33.04,,
B00943,U0081,M0272,新化县,35,4.2,商务宴请,下单,2025-12-14 08:04:15,37.71,,
B00944,U0081,M0258,新化县,79,4.4,工作日早餐,浏览,2025-12-10 23:23:15,,,
B00945,U0081,M0394,新化县,80,4.6,夜宵,收藏,2025-11-24 02:03:15,,,
B00946,U0081,M0166,新化县,52,4.5,情侣约会,评价,2025-11-02 10:08:15,,4.6,菜品新鲜 值得推荐
B00947,U0081,M0139,新化县,50,4.2,夜宵,浏览,2025-11-23 11:05:15,,,
B00948,U0082,M0278,双峰县,45,4.6,工作日早餐,下单,2025-11-12 08:50:15,38.2,,
B00949,U0082,M0493,双峰县,57,3.9,学生早餐,下单,2025-11-22 22:03:15,52.91,,
B00950,U0082,M0216,双峰县,40,4.4,周末聚餐,浏览,2025-12-05 17:25:15,,,
B00951,U0082,M0311,双峰县,50,4.6,学生夜宵,浏览,2025-12-05 10:46:15,,,
B00952,U0082,M0057,双峰县,12,4.4,小吃,下单,2025-11-22 10:44:15,11.28,,
B00953,U0082,M0460,双峰县,50,4.5,商务宴请,下单,2025-12-17 22:03:15,45.36,,
B00954,U0082,M0185,双峰县,60,4.2,下午茶,浏览,2026-01-23 22:44:15,,,
B00955,U0082,M0132,双峰县,28,3.7,工作日午餐,下单,2026-01-13 20:23:15,26.93,,
B00956,U0082,M0247,双峰县,59,4.1,亲子聚餐,下单,2026-01-11 01:54:15,65.93,,
B00957,U0082,M0397,双峰县,114,4.6,学生晚餐,浏览,2025-12-30 08:06:15,,,
B00958,U0083,M0407,冷水江市,61,4.1,夜宵,下单,2026-01-08 14:33:15,64.64,,
B00959,U0083,M0191,冷水江市,40,4.8,周末晚餐,下单,2025-11-17 18:04:15,43.76,,
B00960,U0083,M0068,冷水江市,95,4.5,下午茶,浏览,2025-11-25 21:16:15,,,
B00961,U0083,M0486,冷水江市,34,4.0,家庭聚餐,浏览,2025-12-18 04:44:15,,,
B00962,U0083,M0429,冷水江市,66,4.4,周末晚餐,下单,2025-11-29 05:24:15,73.61,,
B00963,U0083,M0357,冷水江市,57,3.9,学生午餐,浏览,2025-11-20 16:59:15,,,
B00964,U0083,M0478,冷水江市,80,4.5,周末晚餐,浏览,2026-01-04 03:00:15,,,
B00965,U0083,M0147,冷水江市,35,4.8,周末晚餐,收藏,2026-01-23 03:15:15,,,
B00966,U0083,M0490,冷水江市,35,4.2,亲子聚餐,收藏,2026-01-02 19:36:15,,,
B00967,U0084,M0127,娄星区,35,4.2,下午茶,收藏,2025-11-07 23:23:15,,,
B00968,U0084,M0106,娄星区,60,4.6,工作日午餐,浏览,2025-11-06 04:26:15,,,
B00969,U0084,M0332,娄星区,60,4.1,亲子聚餐,下单,2025-12-19 20:45:15,66.76,,
B00970,U0084,M0458,娄星区,45,3.9,学生用餐,评价,2025-12-18 03:25:15,,4.0,味道不错
B00971,U0084,M0257,娄星区,48,4.7,周末聚餐,浏览,2025-11-30 16:03:15,,,
B00972,U0084,M0143,娄星区,25,4.1,工作日早餐,评价,2025-12-09 20:47:15,,3.8,味道不错
B00973,U0084,M0197,娄星区,15,3.7,工作日早餐,收藏,2025-12-07 12:29:15,,,
B00974,U0084,M0380,娄星区,15,4.1,工作日早餐,浏览,2025-11-20 06:17:15,,,
B00975,U0084,M0306,娄星区,12,4.2,学生早餐,下单,2025-11-07 09:34:15,12.62,,
B00976,U0084,M0105,娄星区,15,4.1,学生用餐,评价,2025-11-15 08:56:15,,4.1,值得推荐
B00977,U0084,M0229,娄星区,26,4.4,学生用餐,浏览,2025-11-12 05:48:15,,,
B00978,U0084,M0155,娄星区,30,4.0,工作日晚餐,浏览,2025-12-05 01:46:15,,,
B00979,U0084,M0332,娄星区,60,4.1,亲子聚餐,下单,2025-11-27 08:54:15,63.1,,
B00980,U0084,M0283,娄星区,15,4.6,工作日早餐,收藏,2026-01-23 23:51:15,,,
B00981,U0084,M0250,娄星区,34,4.1,工作日午餐,下单,2025-11-17 11:14:15,33.08,,
B00982,U0085,M0189,娄星区,15,3.8,工作日早餐,浏览,2025-12-13 02:17:15,,,
B00983,U0085,M0150,娄星区,15,4.7,工作日早餐,收藏,2026-01-13 16:04:15,,,
B00984,U0085,M0462,娄星区,50,3.9,周末聚餐,浏览,2025-12-03 20:38:15,,,
B00985,U0085,M0012,娄星区,50,4.0,周末聚餐,下单,2026-01-22 05:11:15,57.45,,
B00986,U0085,M0273,娄星区,18,3.8,工作日午餐,下单,2025-12-07 04:18:15,18.65,,
B00987,U0085,M0275,娄星区,38,4.3,工作日午餐,下单,2025-12-19 06:41:15,31.77,,
B00988,U0085,M0471,娄星区,40,4.6,朋友聚会,收藏,2025-12-16 05:20:15,,,
B00989,U0085,M0105,娄星区,15,4.1,学生用餐,下单,2025-12-08 10:08:15,17.46,,
B00990,U0085,M0002,娄星区,32,4.8,学生夜宵,下单,2025-11-23 23:51:15,29.28,,
B00991,U0086,M0412,涟源市,75,4.1,学生夜宵,下单,2025-12-04 08:40:15,88.47,,
B00992,U0086,M0389,涟源市,30,4.4,学生午餐,收藏,2025-11-15 20:15:15,,,
B00993,U0086,M0412,涟源市,75,4.1,学生夜宵,下单,2025-12-30 07:19:15,86.23,,
B00994,U0086,M0399,涟源市,35,4.7,周末午餐,浏览,2026-01-07 09:08:15,,,
B00995,U0086,M0400,涟源市,60,4.7,朋友聚会,下单,2025-12-27 21:54:15,61.33,,
B00996,U0086,M0412,涟源市,75,4.1,学生夜宵,浏览,2025-11-06 19:22:15,,,
B00997,U0086,M0276,涟源市,60,4.1,学生早餐,评价,2025-12-22 00:49:15,,4.3,值得推荐 分量足
B00998,U0086,M0098,涟源市,51,3.5,情侣约会,浏览,2025-11-16 02:52:15,,,
B00999,U0086,M0495,涟源市,80,4.2,周末聚餐,下单,2026-01-14 20:10:15,90.15,,
B01000,U0087,M0424,冷水江市,80,4.3,学生晚餐,下单,2026-01-20 23:59:15,92.0,,
B01001,U0087,M0424,冷水江市,80,4.3,学生晚餐,收藏,2025-12-10 23:38:15,,,
B01002,U0087,M0463,冷水江市,30,3.5,家庭聚餐,浏览,2025-11-25 16:20:15,,,
B01003,U0087,M0404,冷水江市,74,4.7,周末晚餐,下单,2026-01-23 13:57:15,85.0,,
B01004,U0087,M0215,冷水江市,42,4.8,夜宵,收藏,2025-12-01 02:39:15,,,
B01005,U0087,M0226,冷水江市,101,4.5,商务聚餐,下单,2025-11-23 12:07:15,107.61,,
B01006,U0087,M0429,冷水江市,66,4.4,周末晚餐,收藏,2026-01-31 22:20:15,,,
B01007,U0087,M0438,冷水江市,60,3.9,学生夜宵,浏览,2026-01-28 12:33:15,,,
B01008,U0088,M0121,冷水江市,49,3.9,学生晚餐,下单,2026-01-01 16:45:15,46.6,,
B01009,U0088,M0414,冷水江市,57,4.4,节日聚餐,下单,2025-11-25 10:31:15,45.71,,
B01010,U0088,M0490,冷水江市,35,4.2,亲子聚餐,下单,2025-11-20 01:50:15,28.84,,
B01011,U0088,M0081,冷水江市,65,4.6,学生夜宵,浏览,2026-01-12 00:28:15,,,
B01012,U0088,M0204,冷水江市,28,4.5,夜宵,下单,2025-12-01 19:01:15,25.72,,
B01013,U0088,M0246,冷水江市,44,3.8,下午茶,浏览,2025-11-17 20:32:15,,,
B01014,U0088,M0351,冷水江市,42,3.7,朋友聚会,收藏,2025-12-17 22:34:15,,,
B01015,U0088,M0367,冷水江市,50,4.2,周末晚餐,收藏,2025-12-29 23:10:15,,,
B01016,U0088,M0411,冷水江市,50,4.3,情侣约会,收藏,2025-12-02 07:10:15,,,
B01017,U0088,M0353,冷水江市,60,4.8,下午茶,下单,2025-11-30 12:24:15,59.67,,
B01018,U0088,M0245,冷水江市,50,4.3,户外用餐,收藏,2025-12-03 20:49:15,,,
B01019,U0088,M0226,冷水江市,101,4.5,商务聚餐,浏览,2026-01-01 12:52:15,,,
B01020,U0088,M0430,冷水江市,72,4.5,周末午餐,收藏,2025-11-17 13:02:15,,,
B01021,U0089,M0378,新化县,30,4.4,下午茶,收藏,2025-11-30 12:12:15,,,
B01022,U0089,M0166,新化县,52,4.5,情侣约会,收藏,2026-01-23 08:20:15,,,
B01023,U0089,M0465,新化县,50,4.3,朋友聚会,评价,2026-01-29 10:08:15,,4.0,环境干净 菜品新鲜
B01024,U0089,M0277,新化县,60,3.8,夜宵,收藏,2026-01-22 05:04:15,,,
B01025,U0089,M0033,新化县,20,4.7,外卖,浏览,2025-11-12 23:47:15,,,
B01026,U0089,M0497,新化县,62,4.6,亲子聚餐,下单,2025-12-01 20:36:15,60.19,,
B01027,U0089,M0044,新化县,25,4.2,工作日午餐,下单,2026-01-01 21:13:15,25.77,,
B01028,U0089,M0157,新化县,75,4.2,早餐,下单,2025-11-13 10:45:15,75.19,,
B01029,U0089,M0044,新化县,25,4.2,工作日午餐,收藏,2025-11-19 02:45:15,,,
B01030,U0090,M0183,涟源市,54,4.4,朋友聚会,收藏,2025-11-17 11:18:15,,,
B01031,U0090,M0445,涟源市,35,4.3,商务聚餐,评价,2026-01-24 01:09:15,,4.4,服务态度好
B01032,U0090,M0210,涟源市,36,3.9,朋友聚会,评价,2025-11-04 09:40:15,,3.8,服务态度好
B01033,U0090,M0310,涟源市,50,3.9,周末早餐,收藏,2025-12-17 17:17:15,,,
B01034,U0090,M0047,涟源市,33,4.5,甜品,下单,2026-01-24 05:19:15,39.52,,
B01035,U0090,M0399,涟源市,35,4.7,周末午餐,收藏,2025-12-08 07:03:15,,,
B01036,U0090,M0113,涟源市,40,3.7,情侣约会,浏览,2025-12-14 18:43:15,,,
B01037,U0090,M0064,涟源市,30,4.2,外卖,收藏,2025-11-14 01:02:15,,,
B01038,U0090,M0117,涟源市,92,4.7,周末早餐,下单,2026-01-07 13:53:15,106.57,,
B01039,U0091,M0153,冷水江市,40,4.3,情侣约会,下单,2026-01-15 18:28:15,45.48,,
B01040,U0091,M0204,冷水江市,28,4.5,夜宵,下单,2025-11-05 02:02:15,28.91,,
B01041,U0091,M0411,冷水江市,50,4.3,情侣约会,浏览,2025-11-03 07:48:15,,,
B01042,U0091,M0109,冷水江市,52,3.6,学生夜宵,浏览,2026-01-25 05:04:15,,,
B01043,U0091,M0365,冷水江市,35,4.4,学生夜宵,下单,2026-01-04 06:29:15,29.9,,
B01044,U0091,M0147,冷水江市,35,4.8,周末晚餐,浏览,2026-01-30 23:35:15,,,
B01045,U0091,M0424,冷水江市,80,4.3,学生晚餐,评价,2025-12-31 04:57:15,,4.3,菜品新鲜
B01046,U0091,M0195,冷水江市,60,3.9,户外用餐,下单,2025-12-10 03:18:15,67.71,,
B01047,U0092,M0036,涟源市,60,3.8,周末聚餐,浏览,2025-11-27 13:42:15,,,
B01048,U0092,M0359,涟源市,50,4.0,夜宵,浏览,2026-01-10 13:01:15,,,
B01049,U0092,M0495,涟源市,80,4.2,周末聚餐,收藏,2025-11-08 01:01:15,,,
B01050,U0092,M0321,涟源市,30,3.9,家庭聚餐,收藏,2026-01-21 01:33:15,,,
B01051,U0092,M0310,涟源市,50,3.9,周末早餐,浏览,2026-01-13 18:11:15,,,
B01052,U0092,M0392,涟源市,76,4.8,下午茶,浏览,2025-11-07 00:58:15,,,
B01053,U0092,M0041,涟源市,34,4.2,甜品,评价,2025-12-18 15:20:15,,4.6,味道不错 价格实惠 环境干净
B01054,U0092,M0287,涟源市,56,4.5,家庭聚餐,下单,2025-12-13 08:23:15,64.46,,
B01055,U0092,M0098,涟源市,51,3.5,情侣约会,浏览,2025-11-16 06:35:15,,,
B01056,U0092,M0210,涟源市,36,3.9,朋友聚会,收藏,2026-01-17 03:22:15,,,
B01057,U0093,M0182,冷水江市,62,4.4,周末午餐,收藏,2025-12-25 10:45:15,,,
B01058,U0093,M0365,冷水江市,35,4.4,学生夜宵,浏览,2026-01-01 13:08:15,,,
B01059,U0093,M0097,冷水江市,60,3.9,外卖,下单,2025-11-21 04:08:15,56.55,,
B01060,U0093,M0147,冷水江市,35,4.8,周末晚餐,浏览,2025-11-23 17:21:15,,,
B01061,U0093,M0295,冷水江市,80,4.4,学生早餐,浏览,2025-12-12 18:26:15,,,
B01062,U0093,M0486,冷水江市,34,4.0,家庭聚餐,下单,2025-11-07 23:05:15,34.05,,
B01063,U0093,M0206,冷水江市,60,4.6,工作日晚餐,浏览,2026-01-17 00:31:15,,,
B01064,U0093,M0422,冷水江市,63,4.4,周末午餐,下单,2025-12-02 05:16:15,63.3,,
B01065,U0093,M0485,冷水江市,48,4.5,商务宴请,下单,2026-01-11 16:14:15,52.66,,
B01066,U0093,M0473,冷水江市,50,4.0,周末聚餐,下单,2025-12-10 17:10:15,42.85,,
B01067,U0093,M0478,冷水江市,80,4.5,周末晚餐,浏览,2025-11-12 08:36:15,,,
B01068,U0093,M0020,冷水江市,15,4.0,学生晚餐,下单,2025-11-20 13:35:15,12.41,,
B01069,U0093,M0462,冷水江市,78,3.7,情侣约会,浏览,2025-12-28 13:03:15,,,
B01070,U0093,M0439,冷水江市,141,4.6,节日聚餐,下单,2025-12-13 09:41:15,128.39,,
B01071,U0093,M0065,冷水江市,54,3.5,学生夜宵,浏览,2025-12-08 20:22:15,,,
B01072,U0094,M0036,涟源市,60,3.8,周末聚餐,收藏,2025-11-15 08:54:15,,,
B01073,U0094,M0310,涟源市,50,3.9,周末早餐,浏览,2025-11-27 16:15:15,,,
B01074,U0094,M0036,涟源市,60,3.8,周末聚餐,下单,2025-12-14 20:56:15,68.07,,
B01075,U0094,M0320,涟源市,50,4.0,商务宴请,下单,2025-12-19 18:14:15,55.52,,
B01076,U0094,M0203,涟源市,79,4.6,夜宵,下单,2026-01-07 05:23:15,73.15,,
B01077,U0094,M0387,涟源市,78,4.4,工作日晚餐,浏览,2025-12-12 09:05:15,,,
B01078,U0094,M0203,涟源市,79,4.6,夜宵,收藏,2025-11-17 01:08:15,,,
B01079,U0094,M0470,涟源市,25,4.1,学生午餐,下单,2025-11-22 12:49:15,29.96,,
B01080,U0095,M0085,新化县,79,4.4,夜宵,收藏,2025-11-14 00:33:15,,,
B01081,U0095,M0370,新化县,60,4.2,周末午餐,浏览,2025-11-08 19:07:15,,,
B01082,U0095,M0322,新化县,40,4.3,商务宴请,浏览,2025-11-27 13:46:15,,,
B01083,U0095,M0267,新化县,80,3.5,学生夜宵,下单,2025-11-14 17:23:15,81.05,,
B01084,U0095,M0465,新化县,50,4.3,朋友聚会,下单,2025-12-01 18:59:15,53.18,,
B01085,U0095,M0222,新化县,70,4.7,外卖,浏览,2026-01-16 18:33:15,,,
B01086,U0095,M0236,新化县,50,3.8,夜宵,下单,2025-11-12 05:43:15,54.53,,
B01087,U0095,M0308,新化县,40,4.3,周末晚餐,浏览,2025-12-16 16:43:15,,,
B01088,U0095,M0082,新化县,30,3.9,周末午餐,浏览,2026-01-03 08:36:15,,,
B01089,U0095,M0214,新化县,51,3.8,亲子聚餐,评价,2026-01-02 10:05:15,,4.3,服务态度好 味道不错 价格实惠
B01090,U0095,M0244,新化县,48,3.7,情侣约会,收藏,2025-11-12 16:34:15,,,
B01091,U0095,M0157,新化县,75,4.2,早餐,收藏,2026-01-14 21:29:15,,,
B01092,U0095,M0415,新化县,50,3.8,周末聚餐,下单,2025-12-23 17:14:15,45.32,,
B01093,U0096,M0143,娄星区,25,4.1,工作日早餐,浏览,2026-01-20 07:48:15,,,
B01094,U0096,M0471,娄星区,40,4.6,朋友聚会,浏览,2025-12-22 20:42:15,,,
B01095,U0096,M0004,娄星区,15,4.5,学生早餐,下单,2025-12-26 07:16:15,15.65,,
B01096,U0096,M0265,娄星区,24,3.9,工作日早餐,收藏,2026-01-24 15:31:15,,,
B01097,U0096,M0491,娄星区,91,4.4,夜宵,浏览,2026-01-03 18:36:15,,,
B01098,U0096,M0242,娄星区,15,4.1,工作日早餐,下单,2025-12-13 22:05:15,13.54,,
B01099,U0096,M0384,娄星区,12,4.2,学生早餐,浏览,2025-11-21 12:57:15,,,
B01100,U0096,M0012,娄星区,50,4.0,周末聚餐,收藏,2025-11-03 09:29:15,,,
B01101,U0096,M0042,娄星区,89,4.7,周末聚餐,浏览,2026-01-31 11:00:15,,,
B01102,U0096,M0155,娄星区,30,4.0,工作日晚餐,浏览,2025-12-20 13:24:15,,,
B01103,U0097,M0253,涟源市,53,3.8,亲子聚餐,评价,2026-01-28 10:57:15,,4.2,服务态度好 菜品新鲜 分量足
B01104,U0097,M0120,涟源市,50,3.9,家庭聚餐,浏览,2026-01-17 04:03:15,,,
B01105,U0097,M0064,涟源市,30,4.2,外卖,下单,2025-11-13 22:44:15,25.88,,
B01106,U0097,M0412,涟源市,75,4.1,学生夜宵,浏览,2026-01-10 11:29:15,,,
B01107,U0097,M0470,涟源市,25,4.1,学生午餐,下单,2025-12-13 20:01:15,26.09,,
B01108,U0097,M0183,涟源市,54,4.4,朋友聚会,浏览,2025-11-18 20:36:15,,,
B01109,U0097,M0286,涟源市,60,4.7,工作日早餐,收藏,2026-01-31 12:05:15,,,
B01110,U0097,M0243,涟源市,50,4.4,亲子聚餐,下单,2026-01-28 06:33:15,41.4,,
B01111,U0098,M0445,双峰县,70,4.4,商务聚餐,收藏,2025-12-20 12:41:15,,,
B01112,U0098,M0007,双峰县,35,4.4,工作日午餐,浏览,2026-01-12 04:30:15,,,
B01113,U0098,M0205,双峰县,59,4.4,朋友聚会,下单,2025-11-19 17:06:15,57.42,,
B01114,U0098,M0431,双峰县,34,3.8,商务宴请,收藏,2025-12-24 10:50:15,,,
B01115,U0098,M0397,双峰县,114,4.6,学生晚餐,评价,2025-11-20 08:23:15,,4.8,性价比高 服务态度好
B01116,U0098,M0134,双峰县,60,4.6,工作日晚餐,下单,2026-01-17 13:32:15,65.75,,
B01117,U0098,M0205,双峰县,59,4.4,朋友聚会,浏览,2025-11-15 12:54:15,,,
B01118,U0098,M0437,双峰县,64,3.5,亲子聚餐,收藏,2025-12-25 21:13:15,,,
B01119,U0098,M0056,双峰县,18,4.4,学生用餐,浏览,2026-01-29 18:58:15,,,
B01120,U0098,M0112,双峰县,66,4.6,周末午餐,评价,2025-12-04 13:23:15,,4.7,味道不错 价格实惠
B01121,U0098,M0188,双峰县,40,3.7,学生早餐,浏览,2026-01-11 14:57:15,,,
B01122,U0098,M0442,双峰县,50,3.8,夜宵,浏览,2025-12-28 19:03:15,,,
B01123,U0098,M0247,双峰县,59,4.1,亲子聚餐,浏览,2025-12-14 16:10:15,,,
B01124,U0098,M0217,双峰县,48,4.7,夜宵,浏览,2025-11-14 18:47:15,,,
B01125,U0098,M0416,双峰县,50,3.9,学生早餐,浏览,2026-01-20 01:33:15,,,
B01126,U0099,M0386,娄星区,40,4.8,商务聚餐,下单,2025-12-08 17:29:15,40.14,,
B01127,U0099,M0372,娄星区,20,4.6,工作日早餐,收藏,2025-12-16 14:17:15,,,
B01128,U0099,M0002,娄星区,32,4.8,学生夜宵,下单,2026-01-12 17:28:15,26.47,,
B01129,U0099,M0334,娄星区,60,4.2,夜宵,收藏,2025-11-16 19:55:15,,,
B01130,U0099,M0417,娄星区,50,4.1,亲子聚餐,浏览,2025-11-13 15:49:15,,,
B01131,U0099,M0163,娄星区,15,4.8,工作日早餐,浏览,2026-01-10 11:02:15,,,
B01132,U0099,M0181,娄星区,15,4.7,工作日早餐,评价,2025-12-15 06:14:15,,4.9,值得推荐
B01133,U0099,M0155,娄星区,30,4.0,工作日晚餐,浏览,2026-01-18 07:55:15,,,
B01134,U0099,M0358,娄星区,22,4.6,夜宵,下单,2025-11-12 10:08:15,21.85,,
B01135,U0099,M0163,娄星区,15,4.8,工作日早餐,收藏,2025-11-05 22:28:15,,,
B01136,U0099,M0462,娄星区,50,3.9,周末聚餐,下单,2025-11-25 03:06:15,42.15,,
B01137,U0099,M0462,娄星区,50,3.9,周末聚餐,浏览,2025-12-11 12:48:15,,,
B01138,U0100,M0414,冷水江市,57,4.4,节日聚餐,下单,2025-12-08 09:39:15,49.3,,
B01139,U0100,M0261,冷水江市,50,3.8,周末晚餐,评价,2025-12-31 16:02:15,,4.3,味道不错 服务态度好 分量足
B01140,U0100,M0414,冷水江市,57,4.4,节日聚餐,浏览,2025-12-01 17:51:15,,,
B01141,U0100,M0046,冷水江市,25,3.8,学生晚餐,收藏,2025-11-25 08:35:15,,,
B01142,U0100,M0020,冷水江市,15,4.0,学生晚餐,浏览,2025-11-30 03:05:15,,,
B01143,U0100,M0424,冷水江市,80,4.3,学生晚餐,浏览,2025-11-30 12:08:15,,,
B01144,U0100,M0201,冷水江市,50,3.5,家庭聚餐,下单,2026-01-15 01:08:15,54.04,,
B01145,U0100,M0121,冷水江市,49,3.9,学生晚餐,下单,2025-12-31 22:07:15,51.4,,
B01146,U0100,M0121,冷水江市,49,3.9,学生晚餐,浏览,2025-12-06 17:25:15,,,
B01147,U0101,M0117,涟源市,92,4.7,周末早餐,浏览,2025-11-07 05:44:15,,,
B01148,U0101,M0203,涟源市,79,4.6,夜宵,收藏,2025-12-05 21:16:15,,,
B01149,U0101,M0276,涟源市,60,4.1,学生早餐,下单,2026-01-26 02:30:15,67.11,,
B01150,U0101,M0420,涟源市,65,4.3,朋友聚会,浏览,2025-12-04 18:27:15,,,
B01151,U0101,M0435,涟源市,84,4.3,周末午餐,浏览,2025-12-28 06:37:15,,,
B01152,U0101,M0320,涟源市,50,4.0,商务宴请,收藏,2025-11-08 05:58:15,,,
B01153,U0101,M0420,涟源市,65,4.3,朋友聚会,下单,2025-12-13 22:36:15,67.19,,
B01154,U0101,M0423,涟源市,35,4.8,周末早餐,浏览,2025-12-13 13:53:15,,,
B01155,U0102,M0485,冷水江市,48,4.5,商务宴请,浏览,2025-12-20 11:43:15,,,
B01156,U0102,M0065,冷水江市,54,3.5,学生夜宵,下单,2025-12-26 10:23:15,62.82,,
B01157,U0102,M0314,冷水江市,50,4.4,外卖,下单,2026-01-16 14:17:15,43.04,,
B01158,U0102,M0345,冷水江市,75,4.3,周末早餐,浏览,2026-01-28 04:44:15,,,
B01159,U0102,M0424,冷水江市,80,4.3,学生晚餐,下单,2025-11-10 17:58:15,64.05,,
B01160,U0102,M0411,冷水江市,50,4.3,情侣约会,下单,2025-11-10 07:51:15,45.67,,
B01161,U0102,M0430,冷水江市,72,4.5,周末午餐,下单,2025-12-21 06:01:15,65.51,,
B01162,U0102,M0256,冷水江市,80,3.6,商务宴请,下单,2025-11-29 01:41:15,84.51,,
B01163,U0102,M0261,冷水江市,50,3.8,周末晚餐,浏览,2026-01-05 23:14:15,,,
B01164,U0102,M0314,冷水江市,50,4.4,外卖,浏览,2025-12-30 12:12:15,,,
B01165,U0102,M0489,冷水江市,35,4.6,周末早餐,收藏,2025-11-11 04:19:15,,,
B01166,U0102,M0470,冷水江市,58,3.9,商务聚餐,浏览,2025-11-06 03:07:15,,,
B01167,U0102,M0463,冷水江市,30,3.5,家庭聚餐,评价,2025-12-17 02:16:15,,3.2,服务态度好
B01168,U0103,M0138,新化县,60,4.7,学生晚餐,收藏,2025-11-24 15:03:15,,,
B01169,U0103,M0325,新化县,50,3.9,周末聚餐,收藏,2025-12-18 15:37:15,,,
B01170,U0103,M0190,新化县,99,4.4,外卖,下单,2025-12-09 19:38:15,84.35,,
B01171,U0103,M0179,新化县,51,3.8,工作日晚餐,评价,2025-12-25 06:45:15,,4.0,环境干净
B01172,U0103,M0144,新化县,40,4.3,周末早餐,收藏,2026-01-27 02:58:15,,,
B01173,U0103,M0258,新化县,79,4.4,工作日早餐,收藏,2025-12-20 04:30:15,,,
B01174,U0103,M0465,新化县,50,4.3,朋友聚会,评价,2025-11-15 09:56:15,,4.0,价格实惠 性价比高
B01175,U0103,M0266,新化县,143,4.5,周末聚餐,浏览,2025-11-26 02:28:15,,,
B01176,U0103,M0406,新化县,60,4.4,户外用餐,浏览,2025-11-03 05:34:15,,,
B01177,U0103,M0340,新化县,40,4.4,周末聚餐,收藏,2025-11-18 12:28:15,,,
B01178,U0103,M0187,新化县,56,3.9,朋友聚会,评价,2025-12-29 00:55:15,,4.2,性价比高
B01179,U0103,M0465,新化县,50,4.3,朋友聚会,浏览,2025-12-24 05:16:15,,,
B01180,U0103,M0157,新化县,75,4.2,早餐,下单,2026-01-18 06:28:15,79.42,,
B01181,U0103,M0497,新化县,62,4.6,亲子聚餐,浏览,2025-12-20 12:39:15,,,
B01182,U0104,M0340,新化县,40,4.4,周末聚餐,收藏,2026-01-20 14:38:15,,,
B01183,U0104,M0272,新化县,35,4.2,商务宴请,评价,2025-11-09 07:00:15,,4.4,服务态度好
B01184,U0104,M0475,新化县,20,3.7,工作日早餐,收藏,2026-01-08 08:53:15,,,
B01185,U0104,M0313,新化县,16,4.2,学生早餐,下单,2025-12-22 00:18:15,14.68,,
B01186,U0104,M0353,新化县,70,4.6,周末聚餐,评价,2025-12-29 08:16:15,,5.0,值得推荐
B01187,U0104,M0139,新化县,50,4.2,夜宵,浏览,2025-12-31 03:19:15,,,
B01188,U0104,M0149,新化县,60,3.9,学生早餐,收藏,2025-12-25 09:07:15,,,
B01189,U0104,M0350,新化县,16,4.1,学生早餐,收藏,2026-01-30 19:00:15,,,
B01190,U0104,M0149,新化县,60,3.9,学生早餐,收藏,2025-12-13 19:38:15,,,
B01191,U0105,M0481,新化县,35,4.3,户外用餐,浏览,2025-12-28 05:52:15,,,
B01192,U0105,M0033,新化县,20,4.7,外卖,收藏,2025-12-19 16:27:15,,,
B01193,U0105,M0308,新化县,40,4.3,周末晚餐,浏览,2026-01-28 12:34:15,,,
B01194,U0105,M0193,新化县,40,3.9,情侣约会,浏览,2026-01-08 18:42:15,,,
B01195,U0105,M0067,新化县,55,3.8,朋友聚会,评价,2025-11-11 09:58:15,,4.2,值得推荐 服务态度好 环境干净
B01196,U0105,M0272,新化县,35,4.2,商务宴请,下单,2025-12-08 13:59:15,41.21,,
B01197,U0105,M0313,新化县,16,4.2,学生早餐,下单,2025-12-19 19:24:15,13.76,,
B01198,U0105,M0339,新化县,50,3.7,周末聚餐,下单,2025-12-20 11:44:15,56.07,,
B01199,U0105,M0465,新化县,50,4.3,朋友聚会,收藏,2025-11-30 16:07:15,,,
B01200,U0106,M0461,涟源市,65,4.3,下午茶,收藏,2026-01-10 17:42:15,,,
B01201,U0106,M0387,涟源市,78,4.4,工作日晚餐,下单,2025-12-12 02:47:15,84.89,,
B01202,U0106,M0359,涟源市,50,4.0,夜宵,浏览,2025-11-20 16:10:15,,,
